"","logFC","logCPM","F","PValue","FDR"
"ENSG00000154217",0.869766836536016,3.16795847256492,23.5028281245108,0.000915883215506695,0.015992157790355
"ENSG00000123610",-2.49051919504574,3.92990136276389,23.4711000064374,0.000920099762853222,0.0160494886625888
"ENSG00000138135",-1.51220922670506,0.924025392488626,23.498324742557,0.000922094026976643,0.0160679788956143
"ENSG00000119703",-1.24472075170133,0.53593646941416,23.5139954653984,0.000923236356322288,0.0160712471132022
"ENSG00000213763",1.33914115541347,0.694220107768924,23.4685404871228,0.000924845332318892,0.0160712471132022
"ENSG00000163879",-0.515259533855027,3.87931923548217,23.4250846774372,0.000926013051731252,0.0160712471132022
"ENSG00000273290",0.527181154168941,2.97851573759991,23.4204453269957,0.000926747153393667,0.0160712471132022
"ENSG00000169271",2.378879366011,1.98812566447664,23.4266749889544,0.000927563998063519,0.0160712471132022
"ENSG00000112715",-1.18787562389987,6.45717252902667,23.4102952331946,0.00092788815532355,0.0160712471132022
"ENSG00000223401",1.19758225807581,0.981020277968958,23.4132157082673,0.000930173407410222,0.0160946201549783
"ENSG00000144136",-0.506269024439242,5.02296288676637,23.3655733272092,0.000933860024739301,0.016142055379765
"ENSG00000258457",-2.43249657824073,-1.01573154790919,21.1963113752339,0.000934791973849986,0.016142055379765
"ENSG00000118454",0.339860840568025,5.22782231465473,23.2801771348544,0.000945387106330643,0.0163032511625155
"ENSG00000073146",-0.934073862562317,2.11050047241667,23.2806520181655,0.000946022714122362,0.0163032511625155
"ENSG00000176371",-0.713490387782928,2.44971917285684,23.2038945802011,0.000956258296143808,0.0164631495849623
"ENSG00000198203",-1.47697711865296,-0.844564055897039,23.1290914126212,0.000958363578734777,0.0164828951906594
"ENSG00000070540",0.899432436757359,7.35018263651948,23.1733062480217,0.000960058808562325,0.0164955558925709
"ENSG00000065882",0.575133786834111,5.23594338353429,23.1657796078269,0.000961105296621585,0.016497055884825
"ENSG00000109736",0.494072430568681,5.61245425562399,23.1526176589732,0.000962933052926347,0.0165020527352595
"ENSG00000139436",0.5108616984522,5.45493303794434,23.1498729941735,0.000963315364044451,0.0165020527352595
"ENSG00000259448",1.84949201018481,-0.945812433970231,23.0351229354523,0.000967725452969939,0.0165611045429154
"ENSG00000204366",-0.912030603226572,2.20767753017928,23.1122518763709,0.000969209843874298,0.0165700199848847
"ENSG00000204160",0.3733711234253,4.48783987713387,23.0800992442704,0.000973104724180329,0.0166200875384086
"ENSG00000179294",1.01697943298133,0.906234085047045,23.0909495646941,0.000974350754068406,0.0166248597412922
"ENSG00000136270",0.518823450002127,4.73964616473861,23.0453171136466,0.000978006742212816,0.0166707016445176
"ENSG00000120370",-0.485050791119409,3.9471620271782,23.002011375875,0.0009842331751319,0.0167411874585712
"ENSG00000164171",-1.03336805349554,5.31010155638789,22.9966663920647,0.00098493301477401,0.0167411874585712
"ENSG00000178764",-0.656891946089759,5.29350175854149,22.995759238154,0.000985062021517183,0.0167411874585712
"ENSG00000197771",0.445688336941881,5.67789398419344,22.9606425278656,0.000990099248699145,0.016805392857562
"ENSG00000165801",-0.896971857183302,6.56612750796152,22.9558109545735,0.000990794136727009,0.016805392857562
"ENSG00000129566",0.400301796640881,5.44194752861413,22.9287017280131,0.000994710354720138,0.0168428795133654
"ENSG00000162944",-0.836669731076922,3.5592284858288,22.9279580912708,0.000994962822581503,0.0168428795133654
"ENSG00000153443",0.633860732933244,3.94434282370294,22.9169140325143,0.00099650877056169,0.0168524624826849
"ENSG00000228798",-1.82889106081449,-1.10806395404201,21.8200239828875,0.00100357546489809,0.016951599897172
"ENSG00000113552",-0.588757283524468,6.22837755679483,22.8591250773495,0.00100484368418974,0.016951599897172
"ENSG00000118707",-0.596497444172466,3.373826305214,22.8532602532948,0.00100588087666385,0.016951599897172
"ENSG00000170899",-0.747788800781652,4.37567852478663,22.8494393285096,0.00100631336095195,0.016951599897172
"ENSG00000183723",0.81083325143291,4.60702806567261,22.8305546155899,0.00100906105776575,0.0169754381674332
"ENSG00000163812",0.493446146484168,6.55465811130149,22.8199575605751,0.00101060408695356,0.0169754381674332
"ENSG00000132646",-0.65498535310592,5.38514170495834,22.8193943923198,0.00101068949842733,0.0169754381674332
"ENSG00000230018",2.36393903770785,0.976594313347348,22.8681397065187,0.00101443252096544,0.017021682856668
"ENSG00000132589",0.480526795249947,6.54995048064285,22.7720163949848,0.00101771045573723,0.0170600410606477
"ENSG00000103111",0.407630463634701,5.43861911084707,22.7504889233166,0.00102092301231104,0.0170720522668289
"ENSG00000165644",1.02134322369519,1.83561926499965,22.7538776448103,0.00102131626126446,0.0170720522668289
"ENSG00000114209",0.412565570007972,4.45585778546775,22.7471764213244,0.00102143706290778,0.0170720522668289
"ENSG00000019991",-0.983346996107425,5.81167606874288,22.7341627056562,0.00102336624548193,0.0170720522668289
"ENSG00000198046",-0.684354673806356,3.29314689091027,22.735353139436,0.00102339007425435,0.0170720522668289
"ENSG00000148110",0.370591115767287,6.13597421985894,22.622715195292,0.00104023739607922,0.0173362819526807
"ENSG00000104313",-0.95926333347806,2.10636328222974,22.5812395436464,0.00104737322921213,0.0174383080050527
"ENSG00000135090",0.361434552049789,5.99331914602256,22.5439741551746,0.00105236398961577,0.0174988089300626
"ENSG00000100206",1.87721149962407,0.796820232239798,22.5919453253311,0.00105304187700534,0.0174988089300626
"ENSG00000203965",-0.680831610931439,3.04137129066457,22.5299029629125,0.00105477977115712,0.0175107695792773
"ENSG00000241399",1.69770672274875,4.98744578393945,22.4896830265199,0.001060859542338,0.0175915505621711
"ENSG00000102385",-1.05744976672284,2.40997198994397,22.4817803871733,0.00106263139662677,0.0175915505621711
"ENSG00000100302",-1.97831422001266,0.835989276137387,22.5577741620952,0.00106427952184263,0.0175915505621711
"ENSG00000162630",2.80253768488876,1.04001443865775,22.579530797724,0.00106519248048204,0.0175915505621711
"ENSG00000133103",-0.578803638643668,4.84835176084878,22.4571443519311,0.00106595551686567,0.0175915505621711
"ENSG00000179295",0.489451900620214,8.47758518345119,22.4550906561107,0.00106626016528287,0.0175915505621711
"ENSG00000064393",0.593180193421797,6.93169684064323,22.4516335367545,0.00106680546754721,0.0175915505621711
"ENSG00000107104",1.2262371844717,5.90197993381967,22.3998099760856,0.00107501842535279,0.0176983331806448
"ENSG00000139793",0.508250515646034,6.2909698341772,22.3937653207968,0.00107598031170614,0.0176983331806448
"ENSG00000154127",1.11848072976887,4.28994708059269,22.3917483411865,0.0010763681904154,0.0176983331806448
"ENSG00000156050",-0.746834707737757,2.76845282008918,22.3385441572701,0.00108516783829572,0.0178259805643248
"ENSG00000130921",-0.414444228453004,3.86228464510017,22.3180850595818,0.00108821278592187,0.0178551969931041
"ENSG00000113140",-0.539631667941531,10.4504033596545,22.3094644042817,0.00108951834462035,0.0178551969931041
"ENSG00000096384",-0.373216154027688,8.95644602068275,22.3061131693484,0.00109006086648987,0.0178551969931041
"ENSG00000253276",1.21260389423926,5.11215074123069,22.2941051871435,0.00109201229936357,0.0178627910735087
"ENSG00000116128",-0.550991093463798,4.48791896045598,22.2906694832256,0.0010926016750585,0.0178627910735087
"ENSG00000104093",-0.469407397795741,4.83777537577897,22.2511096786109,0.0010990316419102,0.0179508501511999
"ENSG00000148400",-0.777139686297872,3.53160424812405,22.2043238159907,0.0011068561476669,0.0180614979921471
"ENSG00000154319",0.976495783450185,2.10284290981032,22.197660281749,0.00110848700347207,0.0180709649030485
"ENSG00000105855",-0.47266428017252,6.42653542779254,22.1802563627975,0.00111067718595776,0.018089523599704
"ENSG00000181852",0.438734351624022,5.83067429400622,22.1669669454262,0.00111288244884531,0.0180978127746185
"ENSG00000198932",-0.9961044084766,3.1895182773465,22.1660233804164,0.00111329065152313,0.0180978127746185
"ENSG00000237984",-0.487978604301448,3.5981440305466,22.0848458810939,0.0011267786987938,0.018299779830552
"ENSG00000148339",0.452714139033265,3.85227974577453,22.0688544095373,0.00112944072607983,0.0183257085357047
"ENSG00000154813",0.459313568321252,5.29819767160201,22.0263319533738,0.00113654583754758,0.0184224910062652
"ENSG00000173418",0.47293441957575,4.92746756093425,22.0204667395588,0.00113754784863385,0.0184224910062652
"ENSG00000245812",1.60793405049046,3.08936621803312,21.9962049859013,0.00114202027732675,0.0184775228125519
"ENSG00000038274",0.525132928887006,6.31612465459053,21.9846492762012,0.00114367501955085,0.0184869047568187
"ENSG00000080822",0.495258007827441,5.19082444882134,21.950132568965,0.00114962434641227,0.0185630056960982
"ENSG00000019186",-4.24777563365937,-0.399999669406262,17.3088893145324,0.00115054154730163,0.0185630056960982
"ENSG00000119523",0.367289602397458,5.22328955206886,21.9271177661639,0.00115361034030025,0.0185865071328838
"ENSG00000070610",0.432627473723013,5.20256328524019,21.9239553429516,0.00115415952194429,0.0185865071328838
"ENSG00000126458",0.568399980106518,6.56464811971006,21.9101661842353,0.0011565546827556,0.0185971835153867
"ENSG00000168884",0.501664538835913,4.93548158685316,21.907718588499,0.00115698507828733,0.0185971835153867
"ENSG00000130517",-0.557178258388481,5.7911429935884,21.8963534546066,0.00115896385849667,0.0186115960805642
"ENSG00000196230",-1.16515384698453,8.53288693853076,21.876989607041,0.00116234841148215,0.0186485357547402
"ENSG00000225313",1.12772801964881,0.568572843836873,21.8318360261862,0.00117609764811489,0.0188243091039996
"ENSG00000114850",0.39542334237453,7.1096320446163,21.796729683834,0.00117651340388343,0.0188243091039996
"ENSG00000120696",-0.496600819802617,3.02519289158716,21.7976881521403,0.00117658772526307,0.0188243091039996
"ENSG00000182621",-0.757298270458243,3.67319291960703,21.789643672277,0.00117790675774019,0.0188278980728379
"ENSG00000105664",1.99748345628697,-1.55515942313199,19.8093836488054,0.00118940183128309,0.0189939852332757
"ENSG00000174697",3.1636892478414,2.4582880257288,21.7040753250426,0.00119597962317937,0.0190720492430404
"ENSG00000107929",0.596213336869464,5.86053914914869,21.6854362343945,0.00119650800239785,0.0190720492430404
"ENSG00000141867",0.462698005071068,6.12588172872804,21.6566968355817,0.00120173794997817,0.0191057854443056
"ENSG00000144362",1.45174920274734,1.5885167578583,21.662145205355,0.00120245051677633,0.0191057854443056
"ENSG00000085117",1.24665812859414,6.4826234279103,21.6522918606107,0.00120254199095006,0.0191057854443056
"ENSG00000154736",2.12191164540784,7.46661053979955,21.6494107852526,0.00120306794791459,0.0191057854443056
"ENSG00000258130",-0.822907382890151,1.35776758622296,21.6227266991447,0.00120991259712984,0.0191967590018784
"ENSG00000099194",-2.00131190976372,5.20630581701966,21.5582961613996,0.00121991485663495,0.0193376180822714
"ENSG00000165895",-1.32726640334697,2.37839512618568,21.5383196760307,0.00122435869119805,0.0193823354062606
"ENSG00000121753",-0.651504456079563,4.57964218465115,21.5309681690099,0.00122498974281093,0.0193823354062606
"ENSG00000224945",0.847182005026644,2.85361122074817,21.4923921594758,0.00123250188757725,0.0194832720261408
"ENSG00000151743",-0.838709760178632,0.676907914630265,21.5051075080303,0.00123556389237749,0.0195137404820941
"ENSG00000067113",-0.928492384664743,5.80380942142808,21.4617352557758,0.0012379702433485,0.0195168229580239
"ENSG00000129048",-1.45495571759518,6.07952057863973,21.4558481387211,0.00123908502555276,0.0195168229580239
"ENSG00000124762",-1.01023712958357,8.5531292094908,21.4554234543987,0.00123916336241421,0.0195168229580239
"ENSG00000100906",0.824322072534235,4.72143171172629,21.4320789419481,0.00124360335217309,0.019568832620334
"ENSG00000165891",-1.47896196285053,0.988032224973106,21.4256446355674,0.00125119973007981,0.0196703694311177
"ENSG00000185745",-1.65778174559543,3.48989973539337,21.3814840348123,0.0012535570498205,0.0196894316893725
"ENSG00000091262",-1.0295530460716,2.56338478889309,21.3683855339208,0.00125633064446522,0.0196970821562134
"ENSG00000250657",-3.25887928991741,-1.66579652907073,16.3217600291856,0.00125728650347046,0.0196970821562134
"ENSG00000135472",-1.61881242703208,2.89224733465285,21.3624373462047,0.0012574798655458,0.0196970821562134
"ENSG00000105402",0.341210797870237,6.29507808574148,21.3394446169733,0.00126137883423592,0.0197401770427875
"ENSG00000102780",0.790106153476295,4.45190855748317,21.3245203394125,0.00126431259313079,0.0197681020811422
"ENSG00000071564",-0.470158568497937,5.83704903605019,21.3180459185216,0.00126553157108499,0.0197691893652051
"ENSG00000184898",-0.700593298537701,5.13888191046053,21.2791182909258,0.00127313064888562,0.0198698441648848
"ENSG00000154608",-0.602360182293063,5.27685776074599,21.2727752613657,0.00127437263465359,0.0198698441648848
"ENSG00000096968",0.810411478943544,5.06060033705006,21.2668625200988,0.00127553365353975,0.0198698441648848
"ENSG00000185262",0.903044641056519,4.17366446387515,21.2618961577606,0.00127659618595254,0.0198698441648848
"ENSG00000068383",1.39122247985978,5.86784683865038,21.2521972275604,0.00127841394726632,0.0198801460027426
"ENSG00000178662",-1.30231543129658,0.904859844219635,21.2705046189933,0.00128110770151272,0.0198955210098163
"ENSG00000103175",1.69422023245636,3.55463556187977,21.2366889754336,0.00128171622064518,0.0198955210098163
"ENSG00000197062",-0.540144235547609,4.08294293148674,21.2281482476213,0.00128322060612167,0.0198973566527586
"ENSG00000169032",0.458612465552921,5.64988137699447,21.2231439869549,0.00128414825772208,0.0198973566527586
"ENSG00000196116",0.465978696375633,4.00343721279148,21.1948519912101,0.00128987022105923,0.0199641807775107
"ENSG00000157578",-1.16132975713821,-0.0783705065505089,21.3117621923479,0.00129503226912108,0.0199641807775107
"ENSG00000168792",0.658359382610488,4.01505342192856,21.1639174767817,0.00129602970026371,0.0199641807775107
"ENSG00000142459",-0.373196841622437,4.74296906428493,21.163394477592,0.00129606171236221,0.0199641807775107
"ENSG00000155897",-3.91528140622289,0.292802563339203,19.6377666065822,0.00129689234516348,0.0199641807775107
"ENSG00000141469",-3.87256427375817,1.38028668430076,21.2791887635259,0.00129727188374041,0.0199641807775107
"ENSG00000168214",-0.665476955343848,8.11277031367287,21.1556646166152,0.00129758790704721,0.0199641807775107
"ENSG00000153879",-0.635397290822604,4.1645458763718,21.1551866103729,0.00129774720095686,0.0199641807775107
"ENSG00000125657",-1.76047549212568,-0.475218922446207,21.2184487573785,0.00129939061332101,0.0199715988905344
"ENSG00000145604",0.932142830851642,4.85901597524607,21.1301739002338,0.00130271683518933,0.0199773791180303
"ENSG00000100600",0.493806679337208,5.78573596647888,21.1251892269911,0.00130371633549566,0.0199773791180303
"ENSG00000144747",0.3128534595235,5.62811286343389,21.1237467117659,0.00130400754650752,0.0199773791180303
"ENSG00000075391",0.526477169944054,5.4310523596889,21.1176900102514,0.00130523046074978,0.0199773791180303
"ENSG00000159842",-0.456700779183301,7.57916435529929,21.1154973588077,0.00130567086365015,0.0199773791180303
"ENSG00000161381",-1.24400508303836,4.52511567474769,21.1067517993859,0.00130750122196924,0.0199773791180303
"ENSG00000236060",0.562336318831193,4.06890338429583,21.1049480380052,0.00130789748746451,0.0199773791180303
"ENSG00000105281",0.402817903727625,7.93676411270306,21.091658528278,0.0013104970769724,0.0199993249572744
"ENSG00000189320",0.782425518244263,6.19765838284187,21.0536207000849,0.00131824424171915,0.020099718717489
"ENSG00000146409",-0.737401466126852,3.05208047645526,21.0474143805101,0.00131978716821681,0.0201054202888936
"ENSG00000172828",-1.89660726106574,-1.25227625339206,19.5998575778936,0.00132385119559664,0.0201255350252392
"ENSG00000165195",0.884934378913645,2.84062697031836,21.0244461934905,0.00132456236005112,0.0201255350252392
"ENSG00000114650",0.343461446351437,6.20029956255359,21.0225265935547,0.00132461803875637,0.0201255350252392
"ENSG00000164292",1.04655145447971,9.39473927335708,21.0126726037594,0.00132664501503354,0.0201385415830201
"ENSG00000133121",0.657631310092912,5.57561424809401,20.9991996937855,0.00132942591027503,0.0201629596391712
"ENSG00000162341",0.596717189631714,4.32876430764655,20.9729118093271,0.00133492497555173,0.0202126669613126
"ENSG00000134265",0.424911467488066,4.45157694224932,20.9686542614412,0.00133577553737752,0.0202126669613126
"ENSG00000164237",-0.881818379963398,4.78146502472111,20.9615400743923,0.00133725325573508,0.0202126669613126
"ENSG00000160218",0.297709332734407,5.4516636011567,20.9607079090236,0.00133740420966182,0.0202126669613126
"ENSG00000060138",0.497760313945981,7.81690956235118,20.9474959487269,0.00134015378805,0.0202339558852696
"ENSG00000104951",-2.17458725808653,-1.20224655494606,19.1186286905502,0.00134157284200106,0.0202339558852696
"ENSG00000168542",-0.846180900912049,11.9184475625397,20.9370125770678,0.00134234220972688,0.0202339558852696
"ENSG00000163431",1.14608907172037,7.85076761582575,20.9127239705129,0.00134742968284793,0.0202928573689155
"ENSG00000230606",-0.576278466029035,3.79022952279426,20.8887844482005,0.00135260489736637,0.020352976054072
"ENSG00000138356",1.45213829625964,7.70337403886599,20.8715711357073,0.00135610341445837,0.0203877820150957
"ENSG00000011347",-0.935732621591083,2.81625405422695,20.8420146148737,0.00136278082539321,0.0204702772191596
"ENSG00000105771",-0.345946937963213,4.77673654891348,20.8265948356883,0.00136568391032605,0.0204959839212022
"ENSG00000064652",0.542317762312537,3.66550901570338,20.8055500242758,0.00137030349525698,0.0205473843198996
"ENSG00000244490",1.14419793109751,1.83822493917386,20.7820232645419,0.00137640831210732,0.0206111909767223
"ENSG00000102996",1.25946686184537,2.96025357823531,20.7733707236882,0.00137747440441396,0.0206111909767223
"ENSG00000104388",0.41116385875422,7.03775584619181,20.7683870933305,0.00137815394053321,0.0206111909767223
"ENSG00000124466",-1.42777059586446,0.0522064090800336,20.89338474938,0.00138164022033753,0.0206453780621938
"ENSG00000177706",0.958263559989345,6.47328257648577,20.7343158770464,0.0013855317408721,0.0206855559125514
"ENSG00000205302",-0.353360237027703,6.27284715274688,20.7209311519,0.00138844325384928,0.020711045553299
"ENSG00000144036",-0.326423711260119,6.11724408769609,20.6593578657785,0.00140193354699651,0.0208941551774635
"ENSG00000174238",0.37771687683187,6.2461214132324,20.6434560146644,0.00140544330013673,0.0209189194821416
"ENSG00000260841",1.21474492712319,1.73193226344219,20.6433466223566,0.00140687244798262,0.0209189194821416
"ENSG00000196409",-0.55804879093968,2.47354812867641,20.6376803304701,0.0014072440165613,0.0209189194821416
"ENSG00000142279",0.652124102683467,4.64222976672347,20.6218464913939,0.00141023797749374,0.0209453220854186
"ENSG00000154743",0.48524036037978,2.91366281255866,20.6105412382943,0.00141304681213541,0.0209689319429827
"ENSG00000049089",-0.766720252248497,1.72025938555765,20.5860221435523,0.00141958317714767,0.0210477681584162
"ENSG00000225217",-2.28895982115042,-1.4927448574237,17.5106413048901,0.00142287429416995,0.0210664470822151
"ENSG00000081052",1.95534154443922,3.27908180032962,20.5650877446332,0.00142329272106134,0.0210664470822151
"ENSG00000188536",-2.28274747042648,-0.995530733318158,19.1313390126424,0.00142704654767168,0.0211038465807439
"ENSG00000225415",-1.43771040821636,4.73416217132967,20.5313106526843,0.00143056880251417,0.0211111708024868
"ENSG00000116455",0.471343563551431,3.53630107424886,20.5314120889773,0.0014306334135613,0.0211111708024868
"ENSG00000204991",-0.790297251553782,2.35205433201522,20.531108591548,0.00143122420813417,0.0211111708024868
"ENSG00000135926",0.539448374775117,7.94941255507172,20.4864360925955,0.00144068594709579,0.0212325257961444
"ENSG00000155749",1.02172882712212,-0.0394561552820051,20.5560958054869,0.0014439035722717,0.0212617273454631
"ENSG00000180957",0.32877306802568,5.7157415172699,20.4512047191637,0.00144874357810904,0.0213120552838388
"ENSG00000075975",0.494919855525598,5.44731107658683,20.4426574966902,0.00145070716701615,0.0213120552838388
"ENSG00000145431",-0.752719545066266,5.56783064894936,20.4412156031262,0.00145103882419764,0.0213120552838388
"ENSG00000152601",0.859579452943394,8.09031674745015,20.4322547798578,0.00145309774024138,0.0213240853535934
"ENSG00000223458",-1.87772340046445,-1.37315315153236,18.7296808082177,0.00145767234476168,0.0213728183719696
"ENSG00000111885",0.811155962471585,8.06210962322239,20.4071032704467,0.00145890393445504,0.0213728183719696
"ENSG00000070081",-0.455912084465613,6.25094567763523,20.3790070624708,0.00146542445264678,0.021450072477508
"ENSG00000133216",-1.72342967392289,4.0210164362557,20.3608377465666,0.00146984620581826,0.0214863781372703
"ENSG00000188176",-3.12674841619968,1.4554920648744,20.4769359629067,0.00147040334133189,0.0214863781372703
"ENSG00000221829",-0.913882973793109,2.95699372207333,20.3479234263884,0.00147306536874471,0.0215070044796606
"ENSG00000185215",-0.865612968845339,5.32685339740347,20.3372501806351,0.00147518351408101,0.0215196617970138
"ENSG00000168502",-0.368345568230931,6.63010225506396,20.3272618864902,0.0014775249906353,0.0215355528084208
"ENSG00000203727",-1.06789732027209,3.92834463286863,20.2959635987937,0.00148502127292343,0.0216264867680018
"ENSG00000161682",-0.937348034144353,3.82240510790958,20.2825874230738,0.00148820764601706,0.0216466972245615
"ENSG00000211448",1.54802333983945,4.95541685982189,20.279162103418,0.00148892626412328,0.0216466972245615
"ENSG00000144233",0.330296421951988,4.91450551505057,20.2662932295462,0.00149194544552823,0.0216722717209798
"ENSG00000163803",1.47417319205295,2.28052015096099,20.2481285214758,0.00149717468844607,0.0217298797186363
"ENSG00000164985",-0.467851040216131,6.15712987655084,20.2333273373263,0.00149980725099579,0.0217497343253597
"ENSG00000105750",-0.906107378231323,1.01625303400507,20.2325517220176,0.00150401306073781,0.0217923509954757
"ENSG00000254254",1.47511189420305,1.73088615127062,20.2145455005677,0.00150604452480855,0.0218034173250692
"ENSG00000139687",0.319743356786205,5.79954407210343,20.1711848933751,0.00151477469972513,0.0219066768252496
"ENSG00000171456",0.304617937712246,6.62229552726797,20.1672621865883,0.00151572448526351,0.0219066768252496
"ENSG00000258016",1.43373545323955,1.00252463416298,20.1652681645498,0.0015207183488679,0.0219601548435645
"ENSG00000117122",-0.638187430236451,5.01329130434581,20.1382446237446,0.00152280420779447,0.0219601548435645
"ENSG00000168781",-0.848634405421861,3.89961597625213,20.1367776628418,0.00152325511531905,0.0219601548435645
"ENSG00000136238",0.327513975512803,7.84406285952392,20.126412425046,0.00152567007722358,0.0219765491274441
"ENSG00000109861",1.00562709546491,7.56863288315731,20.1019007581061,0.00153167660877266,0.0220115857567074
"ENSG00000170542",0.707692625484806,3.14316201521868,20.1008107563136,0.00153223058707892,0.0220115857567074
"ENSG00000073111",-0.676457557767524,2.96655821619251,20.0992617998292,0.00153265716946324,0.0220115857567074
"ENSG00000215481",2.51408831311088,-0.823735858663407,19.4624091800058,0.00153322168361739,0.0220115857567074
"ENSG00000229116",-1.47577975558337,-0.552405265831717,20.2126743768803,0.00153487059367527,0.0220168801840041
"ENSG00000250899",1.00053709546514,1.39667819620928,20.0805835550259,0.00153896090132988,0.0220571571183106
"ENSG00000179862",1.44871865563114,1.40529412239732,20.0709441976995,0.00154192626618942,0.0220812571625245
"ENSG00000196511",-1.06479739838854,1.32381269023977,20.0198916698581,0.00155490676005209,0.0222319915361465
"ENSG00000260230",-1.07453539060589,1.13276077792022,20.0205282315925,0.00155570176576101,0.0222319915361465
"ENSG00000196159",0.425356936700041,7.12304924429243,20.0025135884732,0.00155632989182629,0.0222319915361465
"ENSG00000093183",0.544358587600513,5.97831112354381,19.9897792356362,0.00155952479945347,0.0222591427600001
"ENSG00000155508",0.605333486797858,5.11870900549404,19.9636630996846,0.00156610320290014,0.0223345016473296
"ENSG00000170776",0.56122077220666,6.82834305541669,19.9522887412625,0.00156897331416147,0.0223568948055204
"ENSG00000223764",-1.73559382563336,0.398958494420298,20.0477816613883,0.00157263053941418,0.0223832069400495
"ENSG00000035681",-0.3383687442475,5.60411297080424,19.9314199139024,0.00157426567596032,0.0223832069400495
"ENSG00000204406",-0.420646772038129,4.73357084235015,19.9297082159665,0.00157472413497644,0.0223832069400495
"ENSG00000213853",0.713619232532224,5.60332015234578,19.9186447554396,0.0015775150826933,0.0224043616079621
"ENSG00000151893",0.643322860737302,5.63930173122086,19.9029054319336,0.00158152952001146,0.0224428434114498
"ENSG00000064201",-1.60343459698929,-0.165954076942796,20.0329643496122,0.00158945681828758,0.0225286702060423
"ENSG00000240291",1.12001210963495,0.103613771909591,19.9360575907222,0.0015901974318353,0.0225286702060423
"ENSG00000138696",0.879687723426918,1.10487213359815,19.8689123582445,0.00159309541219741,0.0225511506126611
"ENSG00000147459",0.750641621251253,5.75693323598451,19.8458711022301,0.00159618222163199,0.0225660559567863
"ENSG00000102935",-1.12691278211077,0.846477100221868,19.8647982458245,0.00159799123301263,0.0225660559567863
"ENSG00000116194",2.0103014245087,3.47460937976313,19.8400248769249,0.00159808454883224,0.0225660559567863
"ENSG00000109572",-0.393554902148989,6.34275441524007,19.7698572822761,0.00161596968825405,0.0227998873406739
"ENSG00000114861",-0.331565435296299,6.32073371223136,19.7581036931124,0.0016190562697146,0.0228247121170667
"ENSG00000196150",-0.57477521154894,2.84156513999311,19.7395880594129,0.00162435107761057,0.0228721921941192
"ENSG00000197381",2.31670551819596,6.52429729610529,19.7352353367566,0.00162508395030023,0.0228721921941192
"ENSG00000004487",-0.303948438224165,5.85860502305518,19.7138740020109,0.00163073703327245,0.0229087309642159
"ENSG00000158813",1.52234752322145,1.95920620510779,19.7185461145588,0.00163097730365522,0.0229087309642159
"ENSG00000140564",0.490763885246871,6.85975432244948,19.7103302846006,0.00163167599460227,0.0229087309642159
"ENSG00000081087",0.476161234608029,5.75902812265708,19.6967248100713,0.00163529363982191,0.0229407955230808
"ENSG00000126803",2.54525143479076,4.3974307631963,19.6426138980963,0.00164996878730865,0.0231191267569727
"ENSG00000143811",0.388156429058136,3.81803189828427,19.6397591854128,0.00165069409021236,0.0231191267569727
"ENSG00000148153",-0.398080352315107,4.14684246484996,19.6291592053879,0.00165346995304243,0.0231391616943668
"ENSG00000170734",-0.421505596615531,5.1952959380975,19.6104398351894,0.00165845986466046,0.0231901229368255
"ENSG00000107731",-1.03154496275082,4.72380759335353,19.6052608937282,0.00165992553313826,0.0231917621807027
"ENSG00000177054",0.583839673393044,3.27787342065247,19.5912399718008,0.00166392032997203,0.0232287059701209
"ENSG00000100014",0.486683191833337,5.35940821153844,19.5549093628127,0.00167357883317063,0.0233445923371466
"ENSG00000132376",0.532952204008569,5.12707278473298,19.5449574198609,0.00167630776794441,0.0233637093199966
"ENSG00000171135",0.386125086449939,4.4528008948233,19.5067758271874,0.00168684862017645,0.0234915865736153
"ENSG00000171155",0.519069202660627,4.67130804248367,19.4950873417329,0.00169006250939241,0.0235173018600648
"ENSG00000113810",-0.492674234863018,5.07411609920091,19.4846575970648,0.00169295253391234,0.0235384726198532
"ENSG00000057657",1.26158022456854,3.32301866123909,19.4571400184692,0.00170091081136951,0.0236300202300034
"ENSG00000125868",0.915235255988789,9.53377532251654,19.4303603342045,0.00170810746980698,0.0237108477588461
"ENSG00000145016",0.416620874427901,4.22925334138805,19.4176689791559,0.00171174711160419,0.0237339534896501
"ENSG00000148219",-0.81073390968744,2.60035027933032,19.4119636894472,0.00171384383416036,0.0237339534896501
"ENSG00000156876",-0.713974823093086,1.29762693431829,19.4105871641816,0.00171627213191011,0.0237339534896501
"ENSG00000179388",-1.81979201037344,1.22235958193773,19.428964498126,0.00171656687306901,0.0237339534896501
"ENSG00000102547",0.552785138750268,4.71326118961352,19.39872928108,0.00171702452312525,0.0237339534896501
"ENSG00000181819",0.628738354238337,1.96461543584247,19.3984708208827,0.00171805175269576,0.0237339534896501
"ENSG00000080815",0.516468836664779,6.38128291344684,19.3782689296467,0.00172280961510004,0.0237412902284467
"ENSG00000012171",-0.753767490741312,5.89392743060466,19.3765855770026,0.00172328854073453,0.0237412902284467
"ENSG00000226887",2.50748648911367,-1.37513456670757,17.3253461343951,0.00172530230864689,0.0237412902284467
"ENSG00000172301",-0.537802692422379,5.21095898487176,19.3690317995126,0.00172543669421126,0.0237412902284467
"ENSG00000170323",3.56716418452685,-0.934532705296867,16.2681380053454,0.00172550797941325,0.0237412902284467
