"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000103064",782.020146525324,1.42412641982769,0.172503604449985,8.25563282789604,1.51099476655919e-16,2.377668095048e-14
"ENSG00000103111",926.433337309803,0.412017976597967,0.0973044924153064,4.23431607699496,2.29248319105881e-05,0.000392668439374624
"ENSG00000103150",152.252927040451,0.76655540966146,0.207055004024503,3.70218248659542,0.000213752780148856,0.00264522921003837
"ENSG00000103175",250.875119619123,1.70785364908483,0.371420860149462,4.59816297985411,4.26232514742807e-06,9.08166471163805e-05
"ENSG00000103196",3087.31912620913,2.69979610497077,0.262512325855049,10.2844546296142,8.28095400746701e-25,3.46426641795303e-22
"ENSG00000103222",5096.93748483071,-0.401870768356005,0.12112307607657,-3.31787122135137,0.000907062940403723,0.00877492586226997
"ENSG00000103257",404.433321548537,-1.16820085447601,0.290668665532322,-4.01901199889089,5.84426949298394e-05,0.000875466465883498
"ENSG00000103342",2366.91596148562,0.231235685923241,0.0763665048522535,3.02797262190555,0.00246200391444523,0.0197530992496815
"ENSG00000103365",1207.22031363726,-0.415608764403002,0.145737200395349,-2.851768548288,0.00434767444481877,0.0305494928625693
"ENSG00000103381",664.103332016571,0.930807251027659,0.153559951618866,6.06152347154885,1.34838205987484e-09,6.70207398580812e-08
"ENSG00000103404",245.361450204598,0.527203984166518,0.128687943689747,4.09676282836215,4.18967755706174e-05,0.000660490344289734
"ENSG00000103479",2344.59712930521,0.335828307899362,0.115927842712808,2.8968736072431,0.00376901568716554,0.0273114309532165
"ENSG00000103485",866.801306175568,-1.21225839768917,0.134612201646155,-9.00556103283819,2.14565904753453e-19,4.90697919777496e-17
"ENSG00000103502",3324.90719720189,0.821338573728973,0.0774605852430831,10.6033096851965,2.87617687417183e-26,1.37033849293876e-23
"ENSG00000103540",364.917875592936,-0.27640437694419,0.095561820756879,-2.89241430055416,0.00382293461237513,0.0275508296098564
"ENSG00000103647",545.498414261401,-1.26432860500035,0.263992819088268,-4.78925377351878,1.67402667150186e-06,3.933274721863e-05
"ENSG00000103710",1056.71646861804,-1.034616028379,0.264903516024835,-3.90563343176616,9.39788838357936e-05,0.00131527140718288
"ENSG00000103742",371.34111196302,-2.13207087875312,0.524358372466732,-4.06605670988574,4.78153051740957e-05,0.000739520391655626
"ENSG00000103876",375.259191271948,-0.400678538204622,0.140227677543012,-2.85734275305046,0.00427204249100169,0.0301167582431817
"ENSG00000103978",750.512962431204,0.401629742615117,0.13863984409953,2.89692869480426,0.00376835394915167,0.0273114309532165
"ENSG00000104047",1275.96806491702,-0.421859219318751,0.0961769650097224,-4.38628126055033,1.15305006026541e-05,0.000216854327123599
"ENSG00000104067",3256.3598186115,0.301465428016424,0.110322914990946,2.73257308367138,0.00628417278718905,0.0406433377246857
"ENSG00000104093",609.79947051858,-0.465129349259409,0.116846538071682,-3.9806857518882,6.87167431589046e-05,0.000997992869315438
"ENSG00000104142",889.175003830894,0.435534359344484,0.131596639235588,3.30961612602262,0.000934240029999669,0.00901749296260795
"ENSG00000104205",87.7444290344073,0.6128174002192,0.195876421578757,3.12859197283632,0.00175646030852053,0.0150709390754098
"ENSG00000104313",89.9327097049728,-0.956186708142737,0.232294107318316,-4.11627621200249,3.85042831550487e-05,0.000612071793026316
"ENSG00000104320",751.632070364746,-0.339960042692586,0.123128490223356,-2.76101852687298,0.0057621407580802,0.0379720543087143
"ENSG00000104331",2604.16937377892,0.316452491740029,0.0928980751506247,3.40644831689929,0.000658140098758302,0.00676358236902481
"ENSG00000104343",368.754024351988,0.443965345049794,0.151921345793542,2.92233683641227,0.00347415595780798,0.0257736691125962
"ENSG00000104365",1012.0948993625,0.252624990669318,0.0821682478800302,3.0744843316869,0.00210866797316721,0.0174219041790771
"ENSG00000104388",2811.50138810049,0.413704500416807,0.101429468107461,4.07874070658145,4.52803045832184e-05,0.000706685881902969
"ENSG00000104415",364.82960171318,-0.84828727503513,0.311606203419146,-2.72230547956739,0.00648281859894407,0.0416922776936965
"ENSG00000104671",236.517950672326,0.344471887639781,0.119567621868463,2.88097966871613,0.00396441212258538,0.0283677917090465
"ENSG00000104687",1145.76885167812,0.790559071976411,0.160951009501214,4.91179940049055,9.02443549574626e-07,2.27293858477298e-05
"ENSG00000104695",1936.01269390022,0.564859324389319,0.148302778498631,3.80882496004303,0.000139628755256854,0.0018516805207184
"ENSG00000104738",516.461217177459,-0.478354773678728,0.151347895204269,-3.16063049990295,0.00157428066143358,0.0137705959645132
"ENSG00000104756",1781.33407485706,0.82545970722888,0.100838840167976,8.185930201635,2.70208314717607e-16,4.03009827307512e-14
"ENSG00000104825",420.04318717918,0.336873488675497,0.101889412940894,3.30626587151814,0.000945483281307999,0.00911575561607353
"ENSG00000104885",299.601395464485,0.355532282253214,0.122070967624506,2.91250482544582,0.00358542660714668,0.0263694346272698
"ENSG00000104886",482.328202806458,0.404908280939341,0.1273338962708,3.17989390726115,0.00147328980920527,0.0131135790386553
"ENSG00000104894",23.8195804161229,-1.18369760151193,0.378538766867808,-3.12701816859169,0.00176589014095199,0.0151215914616118
"ENSG00000104936",1259.9729549307,0.821165308827115,0.178350763835582,4.60421526192134,4.14024048845345e-06,8.83251304203403e-05
"ENSG00000104951",7.11647101832208,-2.26719488265348,0.715674997741437,-3.16791125833431,0.00153538379195364,0.0135110676262142
"ENSG00000104964",3358.42314315921,0.372701960422899,0.0757331594195647,4.92125197574441,8.59923306511682e-07,2.18186457888881e-05
"ENSG00000105137",1405.86593058674,0.528136674603867,0.100036364182445,5.27944691832923,1.29574408916768e-07,4.01166112227509e-06
"ENSG00000105186",543.489081637815,0.382937880040393,0.106721673008883,3.58819225040183,0.000332978729030167,0.00386417534528108
"ENSG00000105204",420.435330268431,-0.362808340174881,0.120780001837683,-3.00387758449003,0.00266562554972094,0.021011401391918
"ENSG00000105281",5244.00236951483,0.405557278478681,0.0934029915241654,4.3420159446794,1.4118128449137e-05,0.000259265673618414
"ENSG00000105327",293.202009487727,-0.753590884934129,0.22568935618758,-3.33906258435948,0.000840616233062124,0.00827683675630399
"ENSG00000105402",1679.22736744131,0.343476682666966,0.0811102082923805,4.23469116771129,2.28866018753811e-05,0.000392668439374624
"ENSG00000105419",886.119522878613,0.682055501572601,0.15623362733016,4.36561266116706,1.26766943300855e-05,0.000235569513704905
"ENSG00000105486",143.86104246418,-1.01054727773339,0.217242050293365,-4.65171119665251,3.29191895995292e-06,7.1835870230423e-05
"ENSG00000105516",84.7383727521484,-1.65668237273466,0.203210901865418,-8.15252704223438,3.56397220426541e-16,5.26976303858279e-14
"ENSG00000105552",508.997581064289,0.7494403756718,0.161002799295994,4.65482823248308,3.24250907305086e-06,7.12106474020081e-05
"ENSG00000105559",1209.20559341613,-0.574052941314692,0.212215103627596,-2.70505223945824,0.00682936486710148,0.0434485408755655
"ENSG00000105607",184.325987046864,0.452008062054607,0.152427221629565,2.96540248665752,0.00302287160196976,0.0230612199967347
"ENSG00000105643",321.99521994025,0.790210228867581,0.139311743950536,5.67224418027636,1.40938892147096e-08,5.49405426842498e-07
"ENSG00000105655",118.493986590308,-0.615442329728348,0.232283385286193,-2.64953228992281,0.00806032694618282,0.0496768694864994
"ENSG00000105664",5.62342909317465,2.08097159267851,0.756803647526196,2.74968494071175,0.00596525897567327,0.0391266240729438
"ENSG00000105711",101.55075557069,-1.28816500778912,0.247531681014955,-5.20404096359404,1.95000993089719e-07,5.72715245458025e-06
"ENSG00000105726",888.481160652184,0.325330331981316,0.10202645506511,3.18868603024284,0.0014292101573669,0.0128051792772735
"ENSG00000105750",41.231987715806,-0.903066920664285,0.26733241637215,-3.37806739982905,0.000729971866632395,0.00736932163418413
"ENSG00000105771",584.555356487106,-0.343459945110754,0.0863684887167772,-3.97668119720192,6.98837533955647e-05,0.0010123700491898
"ENSG00000105778",764.173009341733,0.291586194049536,0.103889976307049,2.80668265038148,0.00500545266467815,0.0341094652779339
"ENSG00000105792",247.619323867407,0.863724715244131,0.300727581966088,2.87211671638929,0.00407732346297609,0.0290422656386011
"ENSG00000105810",1429.85706342577,-0.715934215601589,0.22365738070143,-3.20103102949828,0.00136936784714543,0.0123423002176765
"ENSG00000105835",2644.61315971027,1.0547617451555,0.152895313820535,6.89858779055551,5.2522028533898e-12,4.37309627870592e-10
"ENSG00000105855",1838.46943288775,-0.469264500162834,0.114724175173233,-4.09037153201796,4.306827176997e-05,0.000675234915355142
"ENSG00000105889",231.050674253005,1.03797744264334,0.319212862551648,3.25167800052355,0.00114725913462754,0.0107294376647392
"ENSG00000105971",1475.73181195164,0.615611769383444,0.176270080708687,3.49243483016744,0.000478638376510807,0.00521907529174403
"ENSG00000105974",12296.8801691493,0.675105856649331,0.187080095019733,3.60864610731635,0.000307799148462505,0.00362156094005773
"ENSG00000105989",334.027914985644,-3.11672845133979,0.904506572732385,-3.44577756016144,0.000569418863879709,0.00600656356289347
"ENSG00000105993",2099.33647819462,0.336663572720405,0.0970647895871257,3.4684417918427,0.000523485918072655,0.00563944131246415
"ENSG00000105996",57.2239071358205,-0.765598496892282,0.240310678016341,-3.18586965511463,0.00144319602790404,0.0129019020670265
"ENSG00000105997",126.874979961197,-0.731175010141117,0.252176183532631,-2.89946100340798,0.00373804840745736,0.027190418271717
"ENSG00000106003",16.4600277023528,-2.63835726402311,0.622299044865941,-4.23969357785449,2.23825107251146e-05,0.000385833993926799
"ENSG00000106034",2432.02917366342,1.09390020315369,0.341028049820082,3.20765463055255,0.00133822098303278,0.0121252859487471
"ENSG00000106077",88.5000634675305,-0.576728498832702,0.197531875276788,-2.9196730807348,0.00350398755693359,0.025947690241687
"ENSG00000106086",470.536794660602,0.667273184130994,0.141435428316648,4.71786448468267,2.3833315640389e-06,5.41632943704344e-05
"ENSG00000106105",2899.49058791498,-0.32255865865607,0.104999341350803,-3.0720064955303,0.00212625098259535,0.017550267975686
"ENSG00000106123",2291.95441004543,1.32738732446145,0.343639080353059,3.86273680833298,0.00011212378779511,0.00153034566970524
"ENSG00000106211",8380.20141196351,0.476519240350367,0.112260994404022,4.24474451593931,2.18842616828513e-05,0.000378385943935752
"ENSG00000106261",2980.64097386102,-0.346887000745668,0.1098820685162,-3.15690271788546,0.00159454533807178,0.0139183926914031
"ENSG00000106333",5788.31020135513,-0.615330691470201,0.1194324978126,-5.1521210955138,2.57556629316537e-07,7.33822476085921e-06
"ENSG00000106348",849.186692808772,0.43593349578972,0.150200329592561,2.9023471318089,0.00370377875325128,0.0270475776673742
"ENSG00000106397",1767.39855929424,0.326182689797618,0.117961225719755,2.76516870528748,0.00568933632502466,0.0376044303070609
"ENSG00000106415",217.297553713125,0.580302833944329,0.20431792566646,2.84019540650411,0.00450859066999116,0.0314355069803611
"ENSG00000106443",617.993166086285,-0.381985048183206,0.12376223378384,-3.08644274189791,0.00202566955727698,0.0168334710496196
"ENSG00000106462",103.417410986543,-0.942271067749771,0.249866855169802,-3.77109267697563,0.000162534291233098,0.00210082001750573
"ENSG00000106477",192.249159712185,-0.385875295620059,0.143118638281636,-2.69619177664836,0.0070137273612931,0.0443745672080042
